metric,sample_num,plot,date,treatment,treatment_label,depth_cm,depth_label,value,metric_label,multiplier,metric_order,value_plot
mean_oc,13,1,2022-11-16,control,Control,10,0-10 cm,0.263056708993543,"Mean O/C
(formula-count mean)",1,4,0.263056708993543
mean_oc,43,3,2022-11-16,control,Control,10,0-10 cm,0.161952742345003,"Mean O/C
(formula-count mean)",1,4,0.161952742345003
mean_oc,88,5,2022-11-16,control,Control,10,0-10 cm,0.252933280167026,"Mean O/C
(formula-count mean)",1,4,0.252933280167026
mean_oc,44,3,2023-05-30,control,Control,10,0-10 cm,0.142933814376134,"Mean O/C
(formula-count mean)",1,4,0.142933814376134
mean_oc,45,3,2023-12-27,control,Control,10,0-10 cm,0.152356408507488,"Mean O/C
(formula-count mean)",1,4,0.152356408507488
mean_oc,46,3,2024-04-16,control,Control,10,0-10 cm,0.127816570594021,"Mean O/C
(formula-count mean)",1,4,0.127816570594021
mean_oc,47,3,2024-04-30,control,Control,10,0-10 cm,0.141865291925424,"Mean O/C
(formula-count mean)",1,4,0.141865291925424
mean_oc,14,2,2017-05-31,warmed,Warmed,10,0-10 cm,0.406442126878686,"Mean O/C
(formula-count mean)",1,4,0.406442126878686
mean_oc,89,6,2017-05-31,warmed,Warmed,10,0-10 cm,0.333415187018446,"Mean O/C
(formula-count mean)",1,4,0.333415187018446
mean_oc,48,4,2017-10-20,warmed,Warmed,10,0-10 cm,0.322274600854291,"Mean O/C
(formula-count mean)",1,4,0.322274600854291
mean_oc,15,2,2017-12-06,warmed,Warmed,10,0-10 cm,0.255260975348103,"Mean O/C
(formula-count mean)",1,4,0.255260975348103
mean_oc,49,4,2017-12-06,warmed,Warmed,10,0-10 cm,0.387205972493032,"Mean O/C
(formula-count mean)",1,4,0.387205972493032
mean_oc,50,4,2018-01-17,warmed,Warmed,10,0-10 cm,0.339305156188006,"Mean O/C
(formula-count mean)",1,4,0.339305156188006
mean_oc,51,4,2018-01-30,warmed,Warmed,10,0-10 cm,0.371667772954534,"Mean O/C
(formula-count mean)",1,4,0.371667772954534
mean_oc,52,4,2018-02-13,warmed,Warmed,10,0-10 cm,0.338738587766987,"Mean O/C
(formula-count mean)",1,4,0.338738587766987
mean_oc,53,4,2018-02-27,warmed,Warmed,10,0-10 cm,0.351180040465763,"Mean O/C
(formula-count mean)",1,4,0.351180040465763
mean_oc,16,2,2018-05-09,warmed,Warmed,10,0-10 cm,0.291941468240253,"Mean O/C
(formula-count mean)",1,4,0.291941468240253
mean_oc,54,4,2018-05-09,warmed,Warmed,10,0-10 cm,0.390970258063096,"Mean O/C
(formula-count mean)",1,4,0.390970258063096
mean_oc,17,2,2018-05-22,warmed,Warmed,10,0-10 cm,0.2237302845921,"Mean O/C
(formula-count mean)",1,4,0.2237302845921
mean_oc,55,4,2018-05-22,warmed,Warmed,10,0-10 cm,0.338596708386893,"Mean O/C
(formula-count mean)",1,4,0.338596708386893
mean_oc,18,2,2018-10-10,warmed,Warmed,10,0-10 cm,0.240891388752363,"Mean O/C
(formula-count mean)",1,4,0.240891388752363
mean_oc,90,6,2018-10-10,warmed,Warmed,10,0-10 cm,0.240306059878742,"Mean O/C
(formula-count mean)",1,4,0.240306059878742
mean_oc,56,4,2018-10-23,warmed,Warmed,10,0-10 cm,0.374426115237001,"Mean O/C
(formula-count mean)",1,4,0.374426115237001
mean_oc,91,6,2018-10-23,warmed,Warmed,10,0-10 cm,0.236749131859206,"Mean O/C
(formula-count mean)",1,4,0.236749131859206
mean_oc,19,2,2018-11-07,warmed,Warmed,10,0-10 cm,0.232763716060944,"Mean O/C
(formula-count mean)",1,4,0.232763716060944
mean_oc,57,4,2018-11-07,warmed,Warmed,10,0-10 cm,0.361313849350207,"Mean O/C
(formula-count mean)",1,4,0.361313849350207
mean_oc,20,2,2019-09-10,warmed,Warmed,10,0-10 cm,0.297710947694713,"Mean O/C
(formula-count mean)",1,4,0.297710947694713
mean_oc,92,6,2019-09-10,warmed,Warmed,10,0-10 cm,0.247217872806388,"Mean O/C
(formula-count mean)",1,4,0.247217872806388
mean_oc,58,4,2019-11-05,warmed,Warmed,10,0-10 cm,0.395190418816446,"Mean O/C
(formula-count mean)",1,4,0.395190418816446
mean_oc,21,2,2019-12-03,warmed,Warmed,10,0-10 cm,0.229635640385615,"Mean O/C
(formula-count mean)",1,4,0.229635640385615
mean_oc,59,4,2019-12-17,warmed,Warmed,10,0-10 cm,0.388675794177611,"Mean O/C
(formula-count mean)",1,4,0.388675794177611
mean_oc,93,6,2019-12-17,warmed,Warmed,10,0-10 cm,0.222283715949976,"Mean O/C
(formula-count mean)",1,4,0.222283715949976
mean_oc,60,4,2019-12-31,warmed,Warmed,10,0-10 cm,0.374048876519972,"Mean O/C
(formula-count mean)",1,4,0.374048876519972
mean_oc,22,2,2020-01-28,warmed,Warmed,10,0-10 cm,0.230184782758697,"Mean O/C
(formula-count mean)",1,4,0.230184782758697
mean_oc,61,4,2020-01-28,warmed,Warmed,10,0-10 cm,0.401814037946551,"Mean O/C
(formula-count mean)",1,4,0.401814037946551
mean_oc,94,6,2020-01-28,warmed,Warmed,10,0-10 cm,0.392329889905819,"Mean O/C
(formula-count mean)",1,4,0.392329889905819
mean_oc,95,6,2020-02-25,warmed,Warmed,10,0-10 cm,0.239371619485082,"Mean O/C
(formula-count mean)",1,4,0.239371619485082
mean_oc,62,4,2020-03-10,warmed,Warmed,10,0-10 cm,0.365497791227899,"Mean O/C
(formula-count mean)",1,4,0.365497791227899
mean_oc,96,6,2020-03-10,warmed,Warmed,10,0-10 cm,0.277231786703224,"Mean O/C
(formula-count mean)",1,4,0.277231786703224
mean_oc,97,6,2020-07-28,warmed,Warmed,10,0-10 cm,0.266742183802616,"Mean O/C
(formula-count mean)",1,4,0.266742183802616
mean_oc,98,6,2020-09-09,warmed,Warmed,10,0-10 cm,0.25839473779677,"Mean O/C
(formula-count mean)",1,4,0.25839473779677
mean_oc,99,6,2020-10-06,warmed,Warmed,10,0-10 cm,0.223836066035054,"Mean O/C
(formula-count mean)",1,4,0.223836066035054
mean_oc,100,6,2020-11-05,warmed,Warmed,10,0-10 cm,0.346887083606243,"Mean O/C
(formula-count mean)",1,4,0.346887083606243
mean_oc,101,6,2021-02-09,warmed,Warmed,10,0-10 cm,0.235991487853036,"Mean O/C
(formula-count mean)",1,4,0.235991487853036
mean_oc,102,6,2021-02-23,warmed,Warmed,10,0-10 cm,0.248832491472253,"Mean O/C
(formula-count mean)",1,4,0.248832491472253
mean_oc,103,6,2021-06-03,warmed,Warmed,10,0-10 cm,0.232377067330196,"Mean O/C
(formula-count mean)",1,4,0.232377067330196
mean_oc,23,2,2021-12-15,warmed,Warmed,10,0-10 cm,0.213433240582353,"Mean O/C
(formula-count mean)",1,4,0.213433240582353
mean_oc,63,4,2021-12-15,warmed,Warmed,10,0-10 cm,0.216801868058104,"Mean O/C
(formula-count mean)",1,4,0.216801868058104
mean_oc,104,6,2021-12-15,warmed,Warmed,10,0-10 cm,0.174145970053199,"Mean O/C
(formula-count mean)",1,4,0.174145970053199
mean_oc,24,2,2022-08-23,warmed,Warmed,10,0-10 cm,0.230865279247857,"Mean O/C
(formula-count mean)",1,4,0.230865279247857
mean_oc,105,6,2022-08-23,warmed,Warmed,10,0-10 cm,0.184073452647485,"Mean O/C
(formula-count mean)",1,4,0.184073452647485
mean_oc,64,4,2022-09-08,warmed,Warmed,10,0-10 cm,0.215970235371011,"Mean O/C
(formula-count mean)",1,4,0.215970235371011
mean_oc,106,6,2022-09-08,warmed,Warmed,10,0-10 cm,0.10363433621045,"Mean O/C
(formula-count mean)",1,4,0.10363433621045
mean_oc,25,2,2022-11-16,warmed,Warmed,10,0-10 cm,0.207802558085511,"Mean O/C
(formula-count mean)",1,4,0.207802558085511
mean_oc,65,4,2022-11-16,warmed,Warmed,10,0-10 cm,0.258909988314364,"Mean O/C
(formula-count mean)",1,4,0.258909988314364
mean_oc,107,6,2022-11-16,warmed,Warmed,10,0-10 cm,0.201320952573703,"Mean O/C
(formula-count mean)",1,4,0.201320952573703
mean_oc,66,4,2023-05-30,warmed,Warmed,10,0-10 cm,0.20586013951361,"Mean O/C
(formula-count mean)",1,4,0.20586013951361
mean_oc,67,4,2023-12-27,warmed,Warmed,10,0-10 cm,0.242508067712709,"Mean O/C
(formula-count mean)",1,4,0.242508067712709
mean_oc,68,4,2024-04-16,warmed,Warmed,10,0-10 cm,0.227225781661129,"Mean O/C
(formula-count mean)",1,4,0.227225781661129
mean_oc,69,4,2024-04-30,warmed,Warmed,10,0-10 cm,0.212756967785091,"Mean O/C
(formula-count mean)",1,4,0.212756967785091
mean_oc,126,3,2017-05-31,control,Control,30,10-30 cm,0.171325807906562,"Mean O/C
(formula-count mean)",1,4,0.171325807906562
mean_oc,127,3,2017-11-22,control,Control,30,10-30 cm,0.192254853048264,"Mean O/C
(formula-count mean)",1,4,0.192254853048264
mean_oc,128,3,2017-12-06,control,Control,30,10-30 cm,0.381275969098208,"Mean O/C
(formula-count mean)",1,4,0.381275969098208
mean_oc,170,5,2017-12-06,control,Control,30,10-30 cm,0.175816579201482,"Mean O/C
(formula-count mean)",1,4,0.175816579201482
mean_oc,129,3,2018-01-03,control,Control,30,10-30 cm,0.202228213026581,"Mean O/C
(formula-count mean)",1,4,0.202228213026581
mean_oc,130,3,2018-01-30,control,Control,30,10-30 cm,0.187552173124859,"Mean O/C
(formula-count mean)",1,4,0.187552173124859
mean_oc,131,3,2018-02-27,control,Control,30,10-30 cm,0.189348065049131,"Mean O/C
(formula-count mean)",1,4,0.189348065049131
mean_oc,171,5,2018-03-27,control,Control,30,10-30 cm,0.148893803414514,"Mean O/C
(formula-count mean)",1,4,0.148893803414514
mean_oc,132,3,2018-05-09,control,Control,30,10-30 cm,0.201980916407467,"Mean O/C
(formula-count mean)",1,4,0.201980916407467
mean_oc,172,5,2018-05-09,control,Control,30,10-30 cm,0.170243176455514,"Mean O/C
(formula-count mean)",1,4,0.170243176455514
mean_oc,133,3,2018-11-07,control,Control,30,10-30 cm,0.222171516974203,"Mean O/C
(formula-count mean)",1,4,0.222171516974203
mean_oc,134,3,2019-09-10,control,Control,30,10-30 cm,0.168666969920173,"Mean O/C
(formula-count mean)",1,4,0.168666969920173
mean_oc,135,3,2019-12-03,control,Control,30,10-30 cm,0.178268126890318,"Mean O/C
(formula-count mean)",1,4,0.178268126890318
mean_oc,136,3,2020-01-14,control,Control,30,10-30 cm,0.20913411747856,"Mean O/C
(formula-count mean)",1,4,0.20913411747856
mean_oc,108,1,2020-02-25,control,Control,30,10-30 cm,0.143274819838341,"Mean O/C
(formula-count mean)",1,4,0.143274819838341
mean_oc,137,3,2020-02-25,control,Control,30,10-30 cm,0.211300202664588,"Mean O/C
(formula-count mean)",1,4,0.211300202664588
mean_oc,138,3,2020-03-10,control,Control,30,10-30 cm,0.189525467722657,"Mean O/C
(formula-count mean)",1,4,0.189525467722657
mean_oc,139,3,2020-07-28,control,Control,30,10-30 cm,0.167921359644493,"Mean O/C
(formula-count mean)",1,4,0.167921359644493
mean_oc,173,5,2020-07-28,control,Control,30,10-30 cm,0.177032069082153,"Mean O/C
(formula-count mean)",1,4,0.177032069082153
mean_oc,140,3,2020-09-09,control,Control,30,10-30 cm,0.187559810520721,"Mean O/C
(formula-count mean)",1,4,0.187559810520721
mean_oc,141,3,2020-10-06,control,Control,30,10-30 cm,0.17083802203727,"Mean O/C
(formula-count mean)",1,4,0.17083802203727
mean_oc,174,5,2020-10-06,control,Control,30,10-30 cm,0.155313854211858,"Mean O/C
(formula-count mean)",1,4,0.155313854211858
mean_oc,142,3,2020-11-05,control,Control,30,10-30 cm,0.159629255357506,"Mean O/C
(formula-count mean)",1,4,0.159629255357506
mean_oc,175,5,2020-11-05,control,Control,30,10-30 cm,0.1443693195903,"Mean O/C
(formula-count mean)",1,4,0.1443693195903
mean_oc,143,3,2020-12-29,control,Control,30,10-30 cm,0.157662708367314,"Mean O/C
(formula-count mean)",1,4,0.157662708367314
mean_oc,144,3,2021-02-09,control,Control,30,10-30 cm,0.144895712245039,"Mean O/C
(formula-count mean)",1,4,0.144895712245039
mean_oc,176,5,2021-02-23,control,Control,30,10-30 cm,0.165002511253273,"Mean O/C
(formula-count mean)",1,4,0.165002511253273
mean_oc,145,3,2021-06-03,control,Control,30,10-30 cm,0.171139755747323,"Mean O/C
(formula-count mean)",1,4,0.171139755747323
mean_oc,109,1,2021-09-21,control,Control,30,10-30 cm,0.147860940450028,"Mean O/C
(formula-count mean)",1,4,0.147860940450028
mean_oc,146,3,2021-12-15,control,Control,30,10-30 cm,0.18286790765662,"Mean O/C
(formula-count mean)",1,4,0.18286790765662
mean_oc,110,1,2022-08-23,control,Control,30,10-30 cm,0.110893735592903,"Mean O/C
(formula-count mean)",1,4,0.110893735592903
mean_oc,177,5,2022-08-23,control,Control,30,10-30 cm,0.168197603195599,"Mean O/C
(formula-count mean)",1,4,0.168197603195599
mean_oc,111,1,2022-09-08,control,Control,30,10-30 cm,0.133735033388791,"Mean O/C
(formula-count mean)",1,4,0.133735033388791
mean_oc,178,5,2022-09-08,control,Control,30,10-30 cm,0.316082913416129,"Mean O/C
(formula-count mean)",1,4,0.316082913416129
mean_oc,179,5,2022-11-01,control,Control,30,10-30 cm,0.127248235643834,"Mean O/C
(formula-count mean)",1,4,0.127248235643834
mean_oc,112,1,2022-11-16,control,Control,30,10-30 cm,0.169762303591929,"Mean O/C
(formula-count mean)",1,4,0.169762303591929
mean_oc,113,1,2023-01-12,control,Control,30,10-30 cm,0.163099117145006,"Mean O/C
(formula-count mean)",1,4,0.163099117145006
mean_oc,180,5,2023-01-12,control,Control,30,10-30 cm,0.210417848861928,"Mean O/C
(formula-count mean)",1,4,0.210417848861928
mean_oc,181,5,2023-02-07,control,Control,30,10-30 cm,0.212192219838742,"Mean O/C
(formula-count mean)",1,4,0.212192219838742
mean_oc,182,5,2023-05-02,control,Control,30,10-30 cm,0.229582717113419,"Mean O/C
(formula-count mean)",1,4,0.229582717113419
mean_oc,114,1,2023-05-30,control,Control,30,10-30 cm,0.120702633507657,"Mean O/C
(formula-count mean)",1,4,0.120702633507657
mean_oc,147,3,2023-05-30,control,Control,30,10-30 cm,0.187429060156901,"Mean O/C
(formula-count mean)",1,4,0.187429060156901
mean_oc,115,1,2023-08-22,control,Control,30,10-30 cm,0.175603070536192,"Mean O/C
(formula-count mean)",1,4,0.175603070536192
mean_oc,183,5,2023-10-03,control,Control,30,10-30 cm,0.213026990125812,"Mean O/C
(formula-count mean)",1,4,0.213026990125812
mean_oc,116,1,2023-12-12,control,Control,30,10-30 cm,0.180456222412462,"Mean O/C
(formula-count mean)",1,4,0.180456222412462
mean_oc,184,5,2024-04-30,control,Control,30,10-30 cm,0.22236754031546,"Mean O/C
(formula-count mean)",1,4,0.22236754031546
mean_oc,148,4,2017-05-31,warmed,Warmed,30,10-30 cm,0.126380220974058,"Mean O/C
(formula-count mean)",1,4,0.126380220974058
mean_oc,149,4,2017-11-22,warmed,Warmed,30,10-30 cm,0.175871029033874,"Mean O/C
(formula-count mean)",1,4,0.175871029033874
mean_oc,150,4,2017-12-06,warmed,Warmed,30,10-30 cm,0.184335105386364,"Mean O/C
(formula-count mean)",1,4,0.184335105386364
mean_oc,185,6,2017-12-06,warmed,Warmed,30,10-30 cm,0.35713348571292,"Mean O/C
(formula-count mean)",1,4,0.35713348571292
mean_oc,152,4,2018-01-30,warmed,Warmed,30,10-30 cm,0.253351533095699,"Mean O/C
(formula-count mean)",1,4,0.253351533095699
mean_oc,153,4,2018-02-27,warmed,Warmed,30,10-30 cm,0.214969019512818,"Mean O/C
(formula-count mean)",1,4,0.214969019512818
mean_oc,154,4,2018-05-09,warmed,Warmed,30,10-30 cm,0.217739783699688,"Mean O/C
(formula-count mean)",1,4,0.217739783699688
mean_oc,155,4,2018-11-07,warmed,Warmed,30,10-30 cm,0.234497226937173,"Mean O/C
(formula-count mean)",1,4,0.234497226937173
mean_oc,156,4,2019-09-10,warmed,Warmed,30,10-30 cm,0.23029936914787,"Mean O/C
(formula-count mean)",1,4,0.23029936914787
mean_oc,157,4,2019-12-03,warmed,Warmed,30,10-30 cm,0.23609433218512,"Mean O/C
(formula-count mean)",1,4,0.23609433218512
mean_oc,158,4,2020-01-14,warmed,Warmed,30,10-30 cm,0.223758208372308,"Mean O/C
(formula-count mean)",1,4,0.223758208372308
mean_oc,117,2,2020-02-25,warmed,Warmed,30,10-30 cm,0.181275630620691,"Mean O/C
(formula-count mean)",1,4,0.181275630620691
mean_oc,159,4,2020-02-25,warmed,Warmed,30,10-30 cm,0.227793691607062,"Mean O/C
(formula-count mean)",1,4,0.227793691607062
mean_oc,160,4,2020-03-10,warmed,Warmed,30,10-30 cm,0.205701756472572,"Mean O/C
(formula-count mean)",1,4,0.205701756472572
mean_oc,161,4,2020-07-28,warmed,Warmed,30,10-30 cm,0.212524828536125,"Mean O/C
(formula-count mean)",1,4,0.212524828536125
mean_oc,162,4,2020-09-09,warmed,Warmed,30,10-30 cm,0.180237639698635,"Mean O/C
(formula-count mean)",1,4,0.180237639698635
mean_oc,186,6,2020-09-09,warmed,Warmed,30,10-30 cm,0.284501243949486,"Mean O/C
(formula-count mean)",1,4,0.284501243949486
mean_oc,163,4,2020-10-06,warmed,Warmed,30,10-30 cm,0.218544168122678,"Mean O/C
(formula-count mean)",1,4,0.218544168122678
mean_oc,187,6,2020-10-06,warmed,Warmed,30,10-30 cm,0.383338846299381,"Mean O/C
(formula-count mean)",1,4,0.383338846299381
mean_oc,164,4,2020-11-05,warmed,Warmed,30,10-30 cm,0.230475320728265,"Mean O/C
(formula-count mean)",1,4,0.230475320728265
mean_oc,165,4,2020-12-29,warmed,Warmed,30,10-30 cm,0.220550309099072,"Mean O/C
(formula-count mean)",1,4,0.220550309099072
mean_oc,166,4,2021-02-09,warmed,Warmed,30,10-30 cm,0.202102781248335,"Mean O/C
(formula-count mean)",1,4,0.202102781248335
mean_oc,188,6,2021-02-23,warmed,Warmed,30,10-30 cm,0.422033506513252,"Mean O/C
(formula-count mean)",1,4,0.422033506513252
mean_oc,167,4,2021-06-03,warmed,Warmed,30,10-30 cm,0.164245887448424,"Mean O/C
(formula-count mean)",1,4,0.164245887448424
mean_oc,118,2,2021-09-21,warmed,Warmed,30,10-30 cm,0.214495858990485,"Mean O/C
(formula-count mean)",1,4,0.214495858990485
mean_oc,168,4,2021-12-15,warmed,Warmed,30,10-30 cm,0.22245059727384,"Mean O/C
(formula-count mean)",1,4,0.22245059727384
mean_oc,119,2,2022-08-23,warmed,Warmed,30,10-30 cm,0.144493721666843,"Mean O/C
(formula-count mean)",1,4,0.144493721666843
mean_oc,189,6,2022-08-23,warmed,Warmed,30,10-30 cm,0.141073413165057,"Mean O/C
(formula-count mean)",1,4,0.141073413165057
mean_oc,120,2,2022-09-08,warmed,Warmed,30,10-30 cm,0.370635086531826,"Mean O/C
(formula-count mean)",1,4,0.370635086531826
mean_oc,190,6,2022-09-08,warmed,Warmed,30,10-30 cm,0.192046884712667,"Mean O/C
(formula-count mean)",1,4,0.192046884712667
mean_oc,191,6,2022-11-01,warmed,Warmed,30,10-30 cm,0.161022085130744,"Mean O/C
(formula-count mean)",1,4,0.161022085130744
mean_oc,121,2,2022-11-16,warmed,Warmed,30,10-30 cm,0.202455520956482,"Mean O/C
(formula-count mean)",1,4,0.202455520956482
mean_oc,122,2,2023-01-12,warmed,Warmed,30,10-30 cm,0.205204150910625,"Mean O/C
(formula-count mean)",1,4,0.205204150910625
mean_oc,192,6,2023-01-12,warmed,Warmed,30,10-30 cm,0.178904069011797,"Mean O/C
(formula-count mean)",1,4,0.178904069011797
mean_oc,193,6,2023-02-07,warmed,Warmed,30,10-30 cm,0.18336986600369,"Mean O/C
(formula-count mean)",1,4,0.18336986600369
mean_oc,194,6,2023-05-02,warmed,Warmed,30,10-30 cm,0.20128446190218,"Mean O/C
(formula-count mean)",1,4,0.20128446190218
mean_oc,123,2,2023-05-30,warmed,Warmed,30,10-30 cm,0.171116979406319,"Mean O/C
(formula-count mean)",1,4,0.171116979406319
mean_oc,169,4,2023-05-30,warmed,Warmed,30,10-30 cm,0.184797536608049,"Mean O/C
(formula-count mean)",1,4,0.184797536608049
mean_oc,124,2,2023-08-22,warmed,Warmed,30,10-30 cm,0.189369768132045,"Mean O/C
(formula-count mean)",1,4,0.189369768132045
mean_oc,195,6,2023-10-03,warmed,Warmed,30,10-30 cm,0.179887806542478,"Mean O/C
(formula-count mean)",1,4,0.179887806542478
mean_oc,125,2,2023-12-12,warmed,Warmed,30,10-30 cm,0.203476705986283,"Mean O/C
(formula-count mean)",1,4,0.203476705986283
mean_oc,196,6,2024-04-30,warmed,Warmed,30,10-30 cm,0.197073601774007,"Mean O/C
(formula-count mean)",1,4,0.197073601774007
mean_ai,1,1,2017-05-31,control,Control,10,0-10 cm,0.195103022409745,"Aromaticity
(mean AI_mod)",1,5,0.195103022409745
mean_ai,70,5,2017-05-31,control,Control,10,0-10 cm,0.280710439996859,"Aromaticity
(mean AI_mod)",1,5,0.280710439996859
mean_ai,26,3,2017-10-20,control,Control,10,0-10 cm,0.34349502648951,"Aromaticity
(mean AI_mod)",1,5,0.34349502648951
mean_ai,2,1,2017-12-06,control,Control,10,0-10 cm,0.192157378554492,"Aromaticity
(mean AI_mod)",1,5,0.192157378554492
mean_ai,27,3,2017-12-06,control,Control,10,0-10 cm,0.170648218192842,"Aromaticity
(mean AI_mod)",1,5,0.170648218192842
mean_ai,28,3,2018-01-17,control,Control,10,0-10 cm,0.301687246123248,"Aromaticity
(mean AI_mod)",1,5,0.301687246123248
mean_ai,29,3,2018-01-30,control,Control,10,0-10 cm,0.276352717608352,"Aromaticity
(mean AI_mod)",1,5,0.276352717608352
mean_ai,30,3,2018-02-13,control,Control,10,0-10 cm,0.386948154066251,"Aromaticity
(mean AI_mod)",1,5,0.386948154066251
mean_ai,31,3,2018-02-27,control,Control,10,0-10 cm,0.410288730947968,"Aromaticity
(mean AI_mod)",1,5,0.410288730947968
mean_ai,3,1,2018-05-09,control,Control,10,0-10 cm,0.230472247170234,"Aromaticity
(mean AI_mod)",1,5,0.230472247170234
mean_ai,32,3,2018-05-09,control,Control,10,0-10 cm,0.405421237518041,"Aromaticity
(mean AI_mod)",1,5,0.405421237518041
mean_ai,4,1,2018-05-22,control,Control,10,0-10 cm,0.182207816439277,"Aromaticity
(mean AI_mod)",1,5,0.182207816439277
mean_ai,33,3,2018-05-22,control,Control,10,0-10 cm,0.427676945445693,"Aromaticity
(mean AI_mod)",1,5,0.427676945445693
mean_ai,5,1,2018-10-10,control,Control,10,0-10 cm,0.167546154923433,"Aromaticity
(mean AI_mod)",1,5,0.167546154923433
mean_ai,71,5,2018-10-10,control,Control,10,0-10 cm,0.286216420451146,"Aromaticity
(mean AI_mod)",1,5,0.286216420451146
mean_ai,34,3,2018-10-23,control,Control,10,0-10 cm,0.267130056106299,"Aromaticity
(mean AI_mod)",1,5,0.267130056106299
mean_ai,72,5,2018-10-23,control,Control,10,0-10 cm,0.300377697513272,"Aromaticity
(mean AI_mod)",1,5,0.300377697513272
mean_ai,6,1,2018-11-07,control,Control,10,0-10 cm,0.211023259941419,"Aromaticity
(mean AI_mod)",1,5,0.211023259941419
mean_ai,35,3,2018-11-07,control,Control,10,0-10 cm,0.200973851698489,"Aromaticity
(mean AI_mod)",1,5,0.200973851698489
mean_ai,7,1,2019-09-10,control,Control,10,0-10 cm,0.224495417277017,"Aromaticity
(mean AI_mod)",1,5,0.224495417277017
mean_ai,73,5,2019-09-10,control,Control,10,0-10 cm,0.229678217071432,"Aromaticity
(mean AI_mod)",1,5,0.229678217071432
mean_ai,36,3,2019-11-05,control,Control,10,0-10 cm,0.453262346876718,"Aromaticity
(mean AI_mod)",1,5,0.453262346876718
mean_ai,8,1,2019-12-03,control,Control,10,0-10 cm,0.161596323451567,"Aromaticity
(mean AI_mod)",1,5,0.161596323451567
mean_ai,37,3,2019-12-17,control,Control,10,0-10 cm,0.390530278634891,"Aromaticity
(mean AI_mod)",1,5,0.390530278634891
mean_ai,74,5,2019-12-17,control,Control,10,0-10 cm,0.305408107204636,"Aromaticity
(mean AI_mod)",1,5,0.305408107204636
mean_ai,38,3,2019-12-31,control,Control,10,0-10 cm,0.415331724866819,"Aromaticity
(mean AI_mod)",1,5,0.415331724866819
mean_ai,9,1,2020-01-28,control,Control,10,0-10 cm,0.152880431064524,"Aromaticity
(mean AI_mod)",1,5,0.152880431064524
mean_ai,39,3,2020-01-28,control,Control,10,0-10 cm,0.385901869354046,"Aromaticity
(mean AI_mod)",1,5,0.385901869354046
mean_ai,75,5,2020-01-28,control,Control,10,0-10 cm,0.263817512213931,"Aromaticity
(mean AI_mod)",1,5,0.263817512213931
mean_ai,76,5,2020-02-25,control,Control,10,0-10 cm,0.265027763639178,"Aromaticity
(mean AI_mod)",1,5,0.265027763639178
mean_ai,40,3,2020-03-10,control,Control,10,0-10 cm,0.398119427702703,"Aromaticity
(mean AI_mod)",1,5,0.398119427702703
mean_ai,77,5,2020-03-10,control,Control,10,0-10 cm,0.269461210017762,"Aromaticity
(mean AI_mod)",1,5,0.269461210017762
mean_ai,78,5,2020-07-28,control,Control,10,0-10 cm,0.248495882968206,"Aromaticity
(mean AI_mod)",1,5,0.248495882968206
mean_ai,79,5,2020-09-09,control,Control,10,0-10 cm,0.244770496103161,"Aromaticity
(mean AI_mod)",1,5,0.244770496103161
mean_ai,80,5,2020-10-06,control,Control,10,0-10 cm,0.289715111986819,"Aromaticity
(mean AI_mod)",1,5,0.289715111986819
mean_ai,81,5,2020-11-05,control,Control,10,0-10 cm,0.29673545287314,"Aromaticity
(mean AI_mod)",1,5,0.29673545287314
mean_ai,82,5,2021-02-09,control,Control,10,0-10 cm,0.313935921795452,"Aromaticity
(mean AI_mod)",1,5,0.313935921795452
mean_ai,83,5,2021-02-23,control,Control,10,0-10 cm,0.30367960198975,"Aromaticity
(mean AI_mod)",1,5,0.30367960198975
mean_ai,84,5,2021-06-03,control,Control,10,0-10 cm,0.316994737258228,"Aromaticity
(mean AI_mod)",1,5,0.316994737258228
mean_ai,10,1,2021-12-15,control,Control,10,0-10 cm,0.30273251635885,"Aromaticity
(mean AI_mod)",1,5,0.30273251635885
mean_ai,41,3,2021-12-15,control,Control,10,0-10 cm,0.368874924207963,"Aromaticity
(mean AI_mod)",1,5,0.368874924207963
mean_ai,85,5,2021-12-15,control,Control,10,0-10 cm,0.328031907010744,"Aromaticity
(mean AI_mod)",1,5,0.328031907010744
mean_ai,11,1,2022-08-23,control,Control,10,0-10 cm,0.331853738374839,"Aromaticity
(mean AI_mod)",1,5,0.331853738374839
mean_ai,86,5,2022-08-23,control,Control,10,0-10 cm,0.300134054369023,"Aromaticity
(mean AI_mod)",1,5,0.300134054369023
mean_ai,12,1,2022-09-08,control,Control,10,0-10 cm,0.229157741570436,"Aromaticity
(mean AI_mod)",1,5,0.229157741570436
mean_ai,42,3,2022-09-08,control,Control,10,0-10 cm,0.400566409405439,"Aromaticity
(mean AI_mod)",1,5,0.400566409405439
mean_ai,87,5,2022-09-08,control,Control,10,0-10 cm,0.289509267329254,"Aromaticity
(mean AI_mod)",1,5,0.289509267329254
mean_ai,13,1,2022-11-16,control,Control,10,0-10 cm,0.288061853638995,"Aromaticity
(mean AI_mod)",1,5,0.288061853638995
mean_ai,43,3,2022-11-16,control,Control,10,0-10 cm,0.367268572269993,"Aromaticity
(mean AI_mod)",1,5,0.367268572269993
mean_ai,88,5,2022-11-16,control,Control,10,0-10 cm,0.329283871848823,"Aromaticity
(mean AI_mod)",1,5,0.329283871848823
