metric,metric_label,metric_order,plot,treatment_label,depth_label,date_1,date_2,lag_days,z_1,z_2,raw_1,raw_2,lag_bin,scaled_semivar,abs_raw_change
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2018-02-13,27,-1.15141316418796,-1.23950645840903,16.3120567375887,15,00-45 d,0.00388021424336015,1.3120567375887
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2018-02-27,41,-1.15141316418796,-0.936551470965848,16.3120567375887,19.5121951219512,00-45 d,0.0230827736071368,3.2001383843625
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2018-05-09,112,-1.15141316418796,-0.488162493411581,16.3120567375887,26.1904761904762,91-180 d,0.21995072614266,9.8784194528875
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2018-05-22,125,-1.15141316418796,2.18723733377726,16.3120567375887,66.0377358490566,91-180 d,5.57329357378171,49.7256791114679
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2018-10-23,279,-1.15141316418796,-0.754596523552523,16.3120567375887,22.2222222222222,181-365 d,0.0787317231425974,5.9101654846335
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2018-11-07,294,-1.15141316418796,2.22946461402601,16.3120567375887,66.6666666666667,181-365 d,5.71516727561054,50.354609929078
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2019-11-05,657,-1.15141316418796,0.0728022464124387,16.3120567375887,34.5454545454546,>365 d,0.749351685775754,18.2333978078659
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2019-12-17,699,-1.15141316418796,0.220616227734437,16.3120567375887,36.7469879518072,>365 d,0.941232326149474,20.4349312142185
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2019-12-31,713,-1.15141316418796,-0.358275903717873,16.3120567375887,28.125,>365 d,0.314533356972999,11.8129432624113
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2020-01-28,741,-1.15141316418796,-0.650258721539285,16.3120567375887,23.7762237762238,>365 d,0.125577887693253,7.4641670386351
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2020-03-10,783,-1.15141316418796,0.0564782333183913,16.3120567375887,34.3023255813954,>365 d,0.729500814084926,17.9902688438067
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2021-12-15,1428,-1.15141316418796,0.550930224138089,16.3120567375887,41.6666666666667,>365 d,1.44898650588871,25.354609929078
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2022-09-08,1695,-1.15141316418796,-0.318805416826945,16.3120567375887,28.7128712871287,>365 d,0.346617830482794,12.40081454954
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2022-11-16,1764,-1.15141316418796,0.656783744221106,16.3120567375887,43.2432432432432,>365 d,1.63478802979006,26.9311865056545
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2023-05-30,1959,-1.15141316418796,1.18504321587352,16.3120567375887,51.1111111111111,>365 d,2.72951420796501,34.7990543735224
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2023-12-27,2170,-1.15141316418796,0.361343695252676,16.3120567375887,38.8429752066116,>365 d,1.14421665789235,22.5309184690229
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2024-04-16,2281,-1.15141316418796,-0.133412481964957,16.3120567375887,31.4741035856574,>365 d,0.518162694503252,15.1620468480687
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-17,2024-04-30,2295,-1.15141316418796,1.11044168743406,16.3120567375887,50,>365 d,2.55799368490304,33.6879432624113
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2018-02-13,14,-1.23157637467728,-1.23950645840903,15.1181102362205,15,00-45 d,3.14431139963303e-05,0.118110236220501
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2018-02-27,28,-1.23157637467728,-0.936551470965848,15.1181102362205,19.5121951219512,00-45 d,0.0435198469049691,4.3940848857307
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2018-05-09,99,-1.23157637467728,-0.488162493411581,15.1181102362205,26.1904761904762,91-180 d,0.276332099429264,11.0723659542557
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2018-05-22,112,-1.23157637467728,2.18723733377726,15.1181102362205,66.0377358490566,91-180 d,5.84414358655833,50.9196256128361
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2018-10-23,266,-1.23157637467728,-0.754596523552523,15.1181102362205,22.2222222222222,181-365 d,0.113754889189496,7.1041119860017
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2018-11-07,281,-1.23157637467728,2.22946461402601,15.1181102362205,66.6666666666667,181-365 d,5.98940236274213,51.5485564304462
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2019-11-05,644,-1.23157637467728,0.0728022464124387,15.1181102362205,34.5454545454546,>365 d,0.850701793577955,19.4273443092341
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2019-12-17,686,-1.23157637467728,0.220616227734437,15.1181102362205,36.7469879518072,>365 d,1.05443167724965,21.6288777155867
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2019-12-31,700,-1.23157637467728,-0.358275903717873,15.1181102362205,28.125,>365 d,0.381326856288959,13.0068897637795
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2020-01-28,728,-1.23157637467728,-0.650258721539285,15.1181102362205,23.7762237762238,>365 d,0.168965106924932,8.6581135400033
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2020-03-10,770,-1.23157637467728,0.0564782333183913,15.1181102362205,34.3023255813954,>365 d,0.829542336589438,19.1842153451749
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2021-12-15,1415,-1.23157637467728,0.550930224138089,15.1181102362205,41.6666666666667,>365 d,1.58866488741016,26.5485564304462
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2022-09-08,1682,-1.23157637467728,-0.318805416826945,15.1181102362205,28.7128712871287,>365 d,0.416575410747507,13.5947610509082
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2022-11-16,1751,-1.23157637467728,0.656783744221106,15.1181102362205,43.2432432432432,>365 d,1.78295196932296,28.1251330070227
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2023-05-30,1946,-1.23157637467728,1.18504321587352,15.1181102362205,51.1111111111111,>365 d,2.92002512271696,35.9930008748906
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2023-12-27,2157,-1.23157637467728,0.361343695252676,15.1181102362205,38.8429752066116,>365 d,1.26869717459282,23.7248649703911
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2024-04-16,2268,-1.23157637467728,-0.133412481964957,15.1181102362205,31.4741035856574,>365 d,0.602981967628539,16.3559933494369
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-01-30,2024-04-30,2282,-1.23157637467728,1.11044168743406,15.1181102362205,50,>365 d,2.74252430162788,34.8818897637795
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2018-02-27,14,-1.23950645840903,-0.936551470965848,15,19.5121951219512,00-45 d,0.0458908622083503,4.5121951219512
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2018-05-09,85,-1.23950645840903,-0.488162493411581,15,26.1904761904762,46-90 d,0.282258876869047,11.1904761904762
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2018-05-22,98,-1.23950645840903,2.18723733377726,15,66.0377358490566,91-180 d,5.87128650864365,51.0377358490566
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2018-10-23,252,-1.23950645840903,-0.754596523552523,15,22.2222222222222,181-365 d,0.117568822461273,7.2222222222222
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2018-11-07,267,-1.23950645840903,2.22946461402601,15,66.6666666666667,181-365 d,6.01688015069558,51.6666666666667
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2019-11-05,630,-1.23950645840903,0.0728022464124387,15,34.5454545454546,>365 d,0.861077068375105,19.5454545454546
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2019-12-17,672,-1.23950645840903,0.220616227734437,15,36.7469879518072,>365 d,1.06597912929541,21.7469879518072
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2019-12-31,686,-1.23950645840903,-0.358275903717873,15,28.125,>365 d,0.388283645260645,13.125
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2020-01-28,714,-1.23950645840903,-0.650258721539285,15,23.7762237762238,>365 d,0.17360644770306,8.7762237762238
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2020-03-10,756,-1.23950645840903,0.0564782333183913,15,34.3023255813954,>365 d,0.839788160595914,19.3023255813954
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2021-12-15,1401,-1.23950645840903,0.550930224138089,15,41.6666666666667,>365 d,1.60283175710517,26.6666666666667
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2022-09-08,1668,-1.23950645840903,-0.318805416826945,15,28.7128712871287,>365 d,0.423845203985172,13.7128712871287
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2022-11-16,1737,-1.23950645840903,0.656783744221106,15,43.2432432432432,>365 d,1.79795826629553,28.2432432432432
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2023-05-30,1932,-1.23950645840903,1.18504321587352,15,51.1111111111111,>365 d,2.93922056153183,36.1111111111111
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2023-12-27,2143,-1.23950645840903,0.361343695252676,15,38.8429752066116,>365 d,1.28136060723936,23.8429752066116
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2024-04-16,2254,-1.23950645840903,-0.133412481964957,15,31.4741035856574,>365 d,0.611721942362935,16.4741035856574
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-13,2024-04-30,2268,-1.23950645840903,1.11044168743406,15,50,>365 d,2.7611281440757,35
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2018-05-09,71,-0.936551470965848,-0.488162493411581,19.5121951219512,26.1904761904762,46-90 d,0.100526337596081,6.678281068525
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2018-05-22,84,-0.936551470965848,2.18723733377726,19.5121951219512,66.0377358490566,46-90 d,4.87902824831919,46.5255407271054
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2018-10-23,238,-0.936551470965848,-0.754596523552523,19.5121951219512,22.2222222222222,181-365 d,0.0165538014440929,2.710027100271
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2018-11-07,253,-0.936551470965848,2.22946461402601,19.5121951219512,66.6666666666667,181-365 d,5.0118289252136,47.1544715447155
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2019-11-05,616,-0.936551470965848,0.0728022464124387,19.5121951219512,34.5454545454546,>365 d,0.509397463392684,15.0332594235034
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2019-12-17,658,-0.936551470965848,0.220616227734437,19.5121951219512,36.7469879518072,>365 d,0.669518541457657,17.234792829856
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2019-12-31,672,-0.936551470965848,-0.358275903717873,19.5121951219512,28.125,>365 d,0.167201315837984,8.6128048780488
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2020-01-28,700,-0.936551470965848,-0.650258721539285,19.5121951219512,23.7762237762238,>365 d,0.0409817691871106,4.2640286542726
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2020-03-10,742,-0.936551470965848,0.0564782333183913,19.5121951219512,34.3023255813954,>365 d,0.493053996795422,14.7901304594442
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2021-12-15,1387,-0.936551470965848,0.550930224138089,19.5121951219512,41.6666666666667,>365 d,1.10630089663464,22.1544715447155
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2022-09-08,1654,-0.936551470965848,-0.318805416826945,19.5121951219512,28.7128712871287,>365 d,0.190805093702093,9.2006761651775
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2022-11-16,1723,-0.936551470965848,0.656783744221106,19.5121951219512,43.2432432432432,>365 d,1.26935855397743,23.731048121292
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2023-05-30,1918,-0.936551470965848,1.18504321587352,19.5121951219512,51.1111111111111,>365 d,2.25058200761253,31.5989159891599
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2023-12-27,2129,-0.936551470965848,0.361343695252676,19.5121951219512,38.8429752066116,>365 d,0.842265931246705,19.3307800846604
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2024-04-16,2240,-0.936551470965848,-0.133412481964957,19.5121951219512,31.4741035856574,>365 d,0.322516117826687,11.9619084637062
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-02-27,2024-04-30,2254,-0.936551470965848,1.11044168743406,19.5121951219512,50,>365 d,2.09509049526802,30.4878048780488
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2018-05-22,13,-0.488162493411581,2.18723733377726,26.1904761904762,66.0377358490566,00-45 d,3.57888211766104,39.8472596585804
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2018-10-23,167,-0.488162493411581,-0.754596523552523,26.1904761904762,22.2222222222222,91-180 d,0.0354935462085724,3.968253968254
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2018-11-07,182,-0.488162493411581,2.22946461402601,26.1904761904762,66.6666666666667,181-365 d,3.69274854753981,40.4761904761905
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2019-11-05,545,-0.488162493411581,0.0728022464124387,26.1904761904762,34.5454545454546,>365 d,0.157340719662915,8.3549783549784
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2019-12-17,587,-0.488162493411581,0.220616227734437,26.1904761904762,36.7469879518072,>365 d,0.251183637774692,10.556511761331
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2019-12-31,601,-0.488162493411581,-0.358275903717873,26.1904761904762,28.125,>365 d,0.0084352630911308,1.9345238095238
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2020-01-28,629,-0.488162493411581,-0.650258721539285,26.1904761904762,23.7762237762238,>365 d,0.0131375935866143,2.4142524142524
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2020-03-10,671,-0.488162493411581,0.0564782333183913,26.1904761904762,34.3023255813954,>365 d,0.148316760606476,8.1118493909192
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2021-12-15,1316,-0.488162493411581,0.550930224138089,26.1904761904762,41.6666666666667,>365 d,0.539856837832379,15.4761904761905
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2022-09-08,1583,-0.488162493411581,-0.318805416826945,26.1904761904762,28.7128712871287,>365 d,0.0143409096946471,2.5223950966525
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2022-11-16,1652,-0.488162493411581,0.656783744221106,26.1904761904762,43.2432432432432,>365 d,0.655450943534623,17.052767052767
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2023-05-30,1847,-0.488162493411581,1.18504321587352,26.1904761904762,51.1111111111111,>365 d,1.39980867279214,24.9206349206349
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2023-12-27,2058,-0.488162493411581,0.361343695252676,26.1904761904762,38.8429752066116,>365 d,0.360830382289435,12.6524990161354
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2024-04-16,2169,-0.488162493411581,-0.133412481964957,26.1904761904762,31.4741035856574,>365 d,0.06292378531069,5.2836273951812
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-09,2024-04-30,2183,-0.488162493411581,1.11044168743406,26.1904761904762,50,>365 d,1.27776766350858,23.8095238095238
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2018-10-23,154,2.18723733377726,-0.754596523552523,66.0377358490566,22.2222222222222,91-180 d,4.32719322206591,43.8155136268344
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2018-11-07,169,2.18723733377726,2.22946461402601,66.0377358490566,66.6666666666667,91-180 d,0.000891571598603442,0.628930817610097
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2019-11-05,532,2.18723733377726,0.0728022464124387,66.0377358490566,34.5454545454546,>365 d,2.23541786933974,31.492281303602
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2019-12-17,574,2.18723733377726,0.220616227734437,66.0377358490566,36.7469879518072,>365 d,1.93379928736655,29.2907478972494
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2019-12-31,588,2.18723733377726,-0.358275903717873,66.0377358490566,28.125,>365 d,3.23981882113147,37.9127358490566
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2020-01-28,616,2.18723733377726,-0.650258721539285,66.0377358490566,23.7762237762238,>365 d,4.02569193196847,42.2615120728328
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2020-03-10,658,2.18723733377726,0.0564782333183913,66.0377358490566,34.3023255813954,>365 d,2.27006717209414,31.7354102676612
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2021-12-15,1303,2.18723733377726,0.550930224138089,66.0377358490566,41.6666666666667,>365 d,1.33875047852785,24.3710691823899
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2022-09-08,1570,2.18723733377726,-0.318805416826945,66.0377358490566,28.7128712871287,>365 d,3.14012513392794,37.3248645619279
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2022-11-16,1639,2.18723733377726,0.656783744221106,66.0377358490566,43.2432432432432,>365 d,1.17114409489266,22.7944926058134
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2023-05-30,1834,2.18723733377726,1.18504321587352,66.0377358490566,51.1111111111111,>365 d,0.502196524980423,14.9266247379455
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2023-12-27,2045,2.18723733377726,0.361343695252676,66.0377358490566,38.8429752066116,>365 d,1.66694378960227,27.194760642445
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2024-04-16,2156,2.18723733377726,-0.133412481964957,66.0377358490566,31.4741035856574,>365 d,2.69270778365219,34.5636322633992
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-05-22,2024-04-30,2170,2.18723733377726,1.11044168743406,66.0377358490566,50,>365 d,0.579744431991832,16.0377358490566
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2018-11-07,15,-0.754596523552523,2.22946461402601,22.2222222222222,66.6666666666667,00-45 d,4.45231043640326,44.4444444444445
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2019-11-05,378,-0.754596523552523,0.0728022464124387,22.2222222222222,34.5454545454546,>365 d,0.342294362269766,12.3232323232324
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2019-12-17,420,-0.754596523552523,0.220616227734437,22.2222222222222,36.7469879518072,>365 d,0.475519955136341,14.524765729585
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2019-12-31,434,-0.754596523552523,-0.358275903717873,22.2222222222222,28.125,>365 d,0.0785350168530608,5.9027777777778
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2020-01-28,462,-0.754596523552523,-0.650258721539285,22.2222222222222,23.7762237762238,>365 d,0.0054431884644769,1.5540015540016
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2020-03-10,504,-0.754596523552523,0.0564782333183913,22.2222222222222,34.3023255813954,>365 d,0.328921130616607,12.0801033591732
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2021-12-15,1149,-0.754596523552523,0.550930224138089,22.2222222222222,41.6666666666667,>365 d,0.852200044467814,19.4444444444445
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2022-09-08,1416,-0.754596523552523,-0.318805416826945,22.2222222222222,28.7128712871287,>365 d,0.0949569443505523,6.4906490649065
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2022-11-16,1485,-0.754596523552523,0.656783744221106,22.2222222222222,43.2432432432432,>365 d,0.995997130130381,21.021021021021
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2023-05-30,1680,-0.754596523552523,1.18504321587352,22.2222222222222,51.1111111111111,>365 d,1.88110115938037,28.8888888888889
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2023-12-27,1891,-0.754596523552523,0.361343695252676,22.2222222222222,38.8429752066116,>365 d,0.622661285973498,16.6207529843894
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2024-04-16,2002,-0.754596523552523,-0.133412481964957,22.2222222222222,31.4741035856574,>365 d,0.192934806761532,9.2518813634352
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-10-23,2024-04-30,2016,-0.754596523552523,1.11044168743406,22.2222222222222,50,>365 d,1.73918376422002,27.7777777777778
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2019-11-05,363,2.22946461402601,0.0728022464124387,66.6666666666667,34.5454545454546,181-365 d,2.3255962839403,32.1212121212121
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2019-12-17,405,2.22946461402601,0.220616227734437,66.6666666666667,36.7469879518072,>365 d,2.01773591955314,29.9196787148595
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2019-12-31,419,2.22946461402601,-0.358275903717873,66.6666666666667,28.125,>365 d,3.3482004935867,38.5416666666667
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2020-01-28,447,2.22946461402601,-0.650258721539285,66.6666666666667,23.7762237762238,>365 d,4.14640324469967,42.8904428904429
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2020-03-10,489,2.22946461402601,0.0564782333183913,66.6666666666667,34.3023255813954,>365 d,2.36093490537041,32.3643410852713
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2021-12-15,1134,2.22946461402601,0.550930224138089,66.6666666666667,41.6666666666667,>365 d,1.40873884901821,25
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2022-09-08,1401,2.22946461402601,-0.318805416826945,66.6666666666667,28.7128712871287,>365 d,3.24684007507167,37.953795379538
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2022-11-16,1470,2.22946461402601,0.656783744221106,66.6666666666667,43.2432432432432,>365 d,1.23666255912516,23.4234234234235
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2023-05-30,1665,2.22946461402601,1.18504321587352,66.6666666666667,51.1111111111111,>365 d,0.545408028459401,15.5555555555556
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2023-12-27,1876,2.22946461402601,0.361343695252676,66.6666666666667,38.8429752066116,>365 d,1.74493788357927,27.8236914600551
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2024-04-16,1987,2.22946461402601,-0.133412481964957,66.6666666666667,31.4741035856574,>365 d,2.79159408537936,35.1925630810093
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2018-11-07,2024-04-30,2001,2.22946461402601,1.11044168743406,66.6666666666667,50,>365 d,0.626106155119209,16.6666666666667
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2019-12-17,42,0.0728022464124387,0.220616227734437,34.5454545454546,36.7469879518072,00-45 d,0.01092448653713,2.2015334063526
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2019-12-31,56,0.0728022464124387,-0.358275903717873,34.5454545454546,28.125,46-90 d,0.0929141857598857,6.4204545454546
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2020-01-28,84,0.0728022464124387,-0.650258721539285,34.5454545454546,23.7762237762238,46-90 d,0.261408581687642,10.7692307692308
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2020-03-10,126,0.0728022464124387,0.0564782333183913,34.5454545454546,34.3023255813954,91-180 d,0.000133236701747316,0.243128964059196
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2021-12-15,771,0.0728022464124387,0.550930224138089,34.5454545454546,41.6666666666667,>365 d,0.11430318154201,7.1212121212121
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2022-09-08,1038,0.0728022464124387,-0.318805416826945,34.5454545454546,28.7128712871287,>365 d,0.0766782809539052,5.8325832583259
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2022-11-16,1107,0.0728022464124387,0.656783744221106,34.5454545454546,43.2432432432432,>365 d,0.170517194891427,8.6977886977886
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2023-05-30,1302,0.0728022464124387,1.18504321587352,34.5454545454546,51.1111111111111,>365 d,0.618539987073868,16.5656565656565
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2023-12-27,1513,0.0728022464124387,0.361343695252676,34.5454545454546,38.8429752066116,>365 d,0.0416280838494115,4.297520661157
frac_n_containing,"N-containing formulae
(%)",7,3,Control,0-10 cm,2019-11-05,2024-04-16,1624,0.0728022464124387,-0.133412481964957,34.5454545454546,31.4741035856574,>365 d,0.0212622570998815,3.0713509597972
