response,feature,importance,feature_base,block
frac_aromatic,year,0.000383115368716019,year,calendar_time
frac_aromatic,tn_ug_mL_lysimiter_surface_chemistry_mean180d,0.000312557368345692,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,npoc_mg_l_10cm_pwchemistry_last365d,0.000279971311785678,npoc_mg_l_10cm_pwchemistry_last365d,bgc_sparse
frac_aromatic,tn_ug_mL_lysimiter_surface_chemistry_last365d,0.000226565059744554,tn_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,temperature_sd90d,0.000208334523244955,temperature_sd90d,climate_flux
frac_aromatic,vwc_20_30_sd90d,0.000191566875349413,vwc_20_30_sd90d,climate_flux
frac_aromatic,vwc_40_50_sd90d,0.000172071751715402,vwc_40_50_sd90d,climate_flux
frac_aromatic,tdn_mg_l_10cm_pwchemistry_last365d,0.000147556354360611,tdn_mg_l_10cm_pwchemistry_last365d,bgc_sparse
frac_aromatic,flux_mean90d,0.000141880228765995,flux_mean90d,climate_flux
frac_aromatic,litterfall_mean_g_m2_last365d,0.000136042445423546,litterfall_mean_g_m2_last365d,bgc_sparse
frac_aromatic,tdn_mg_l_30cm_pwchemistry_mean180d,0.000129364799173904,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_aromatic,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,0.000127654234062893,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,0.000111047442280805,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,vwc_mean30d,0.000103548547538106,vwc_mean30d,climate_flux
frac_aromatic,vwc_20_30_mean7d,9.32536692443331e-05,vwc_20_30_mean7d,climate_flux
frac_aromatic,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,8.94657441112448e-05,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_aromatic,vwc_40_50_mean90d,8.33163352910034e-05,vwc_40_50_mean90d,climate_flux
frac_aromatic,no3_ugN_mL_lysimiter_surface_chemistry_last365d,8.18629796056736e-05,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,litterfall_mean_g_m2_mean180d,7.94514356840335e-05,litterfall_mean_g_m2_mean180d,bgc_sparse
frac_aromatic,rootstock_g_m2_10_20_minirhizotron_mean180d,7.91807973475984e-05,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_0_10_minirhizotron_last365d__missing,7.85045777571722e-05,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_aromatic,rootstock_g_m2_10_20_minirhizotron_days_since365d__missing,7.74596418865674e-05,rootstock_g_m2_10_20_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,tdn_mg_l_30cm_pwchemistry_last365d,7.6862195902172e-05,tdn_mg_l_30cm_pwchemistry_last365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,7.67882058637692e-05,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,7.44803383870194e-05,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,vwc_20_30_mean30d,7.07866076290746e-05,vwc_20_30_mean30d,climate_flux
frac_aromatic,vwc_40_50_mean7d,6.74838816929966e-05,vwc_40_50_mean7d,climate_flux
frac_aromatic,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,6.59562464264907e-05,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_aromatic,npoc_ug_mL_lysimiter_surface_chemistry_last365d,6.32568897274159e-05,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,vwc_mean90d,6.28798248461173e-05,vwc_mean90d,climate_flux
frac_aromatic,vwc_sd90d,6.21529843844471e-05,vwc_sd90d,climate_flux
frac_aromatic,vwc_40_50_mean30d,6.19095092600164e-05,vwc_40_50_mean30d,climate_flux
frac_aromatic,flux_sd90d,6.12381438229726e-05,flux_sd90d,climate_flux
frac_aromatic,vwc_mean7d,6.06772467063292e-05,vwc_mean7d,climate_flux
frac_aromatic,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,5.84163769298216e-05,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,npoc_mg_l_30cm_pwchemistry_last365d,5.82045427408136e-05,npoc_mg_l_30cm_pwchemistry_last365d,bgc_sparse
frac_aromatic,rootstock_g_m2_10_20_minirhizotron_days_since365d,5.81059269193702e-05,rootstock_g_m2_10_20_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_10_20_minirhizotron_last365d__missing,5.72720723905289e-05,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_aromatic,litterfall_mean_g_m2_days_since365d,5.62483984776732e-05,litterfall_mean_g_m2_days_since365d,bgc_sparse
frac_aromatic,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,5.14404226562595e-05,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,5.12053224124913e-05,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d__missing,5.11098304257152e-05,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,temp_20_30_sd90d__missing,5.07136238778265e-05,temp_20_30_sd90d,climate_flux
frac_aromatic,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,5.04578623699994e-05,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d__missing,4.70220808210717e-05,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,rootstock_g_m2_20_30_minirhizotron_days_since365d__missing,4.60912236305453e-05,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,rootstock_g_m2_20_30_minirhizotron_mean180d,4.4389905726284e-05,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
frac_aromatic,rootstock_g_m2_0_10_minirhizotron_mean180d__missing,4.10126184260444e-05,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
frac_aromatic,temp_40_50_mean90d__missing,3.99107248736537e-05,temp_40_50_mean90d,climate_flux
frac_aromatic,temp_40_50_mean30d,3.94096211734742e-05,temp_40_50_mean30d,climate_flux
frac_aromatic,rootstock_g_m2_10_20_minirhizotron_last365d,3.93076564185835e-05,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
frac_aromatic,temp_20_30_mean90d,3.80473131540973e-05,temp_20_30_mean90d,climate_flux
frac_aromatic,po4_ugP_mL_lysimiter_surface_chemistry_last365d,3.72186889284865e-05,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d__missing,3.70520812236876e-05,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_aromatic,rootstock_g_m2_0_10_minirhizotron_last365d,3.61623838819647e-05,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
frac_aromatic,rootstock_g_m2_0_10_minirhizotron_mean180d,3.59420268801391e-05,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
frac_aromatic,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,3.45795449366206e-05,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,npoc_ug_mL_lysimiter_surface_chemistry_mean180d__missing,3.39567610440592e-05,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,vwc_sd90d__missing,3.216696565374e-05,vwc_sd90d,climate_flux
frac_aromatic,vwc_40_50_sd30d,2.97000119735253e-05,vwc_40_50_sd30d,climate_flux
frac_aromatic,no3_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,2.95694753157865e-05,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,2.80174489866176e-05,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,flux_mean7d,2.75470531843558e-05,flux_mean7d,climate_flux
frac_aromatic,temp_40_50_mean7d,2.58336234012968e-05,temp_40_50_mean7d,climate_flux
frac_aromatic,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d__missing,2.54221209750058e-05,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_0_10_minirhizotron_last365d__missing,2.4678726053222e-05,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_aromatic,npoc_mg_l_30cm_pwchemistry_mean180d,2.42239245216087e-05,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_aromatic,flux_mean30d,2.37654104920297e-05,flux_mean30d,climate_flux
frac_aromatic,flux_mean90d__missing,2.25694132683447e-05,flux_mean90d,climate_flux
frac_aromatic,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,2.18594228278528e-05,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_aromatic,vwc_mean90d__missing,2.17415489816835e-05,vwc_mean90d,climate_flux
frac_aromatic,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d__missing,2.15284415147361e-05,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_aromatic,temp_20_30_mean30d,2.14147260750779e-05,temp_20_30_mean30d,climate_flux
frac_aromatic,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d__missing,1.95867205267224e-05,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d__missing,1.94265882295495e-05,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,temp_40_50_mean7d__missing,1.90078682779866e-05,temp_40_50_mean7d,climate_flux
frac_aromatic,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d__missing,1.69124271974823e-05,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_10_20_minirhizotron_last365d,1.65655602126433e-05,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_aromatic,vwc_20_30_mean90d__missing,1.56572858264958e-05,vwc_20_30_mean90d,climate_flux
frac_aromatic,temperature_sd7d__missing,1.55220738497581e-05,temperature_sd7d,climate_flux
frac_aromatic,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d__missing,1.54922432803783e-05,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,vwc_40_50_sd30d__missing,1.49786225199677e-05,vwc_40_50_sd30d,climate_flux
frac_aromatic,po4_ugP_mL_lysimiter_surface_chemistry_mean180d__missing,1.4635810896501e-05,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_0_10_minirhizotron_mean180d__missing,1.413892003466e-05,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_aromatic,npoc_ug_mL_lysimiter_surface_chemistry_last365d__missing,1.38486385051129e-05,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,temp_40_50_sd7d,1.33099624621069e-05,temp_40_50_sd7d,climate_flux
frac_aromatic,vwc_20_30_sd90d__missing,1.31976977488215e-05,vwc_20_30_sd90d,climate_flux
frac_aromatic,vwc_40_50_sd7d__missing,1.27190584396342e-05,vwc_40_50_sd7d,climate_flux
frac_aromatic,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,1.26726785358169e-05,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_20_30_minirhizotron_last365d__missing,1.21701021826395e-05,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_aromatic,vwc_20_30_sd7d__missing,1.16569714615147e-05,vwc_20_30_sd7d,climate_flux
frac_aromatic,rootmortality_g_m2_day_20_30_minirhizotron_last365d,1.1603622298697e-05,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_aromatic,tfvol_ml_plotmean_throughfall_days_since365d__missing,1.09158950081412e-05,tfvol_ml_plotmean_throughfall_days_since365d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,1.05470996546186e-05,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_aromatic,tn_ug_mL_lysimiter_surface_chemistry_last365d__missing,1.04808476608265e-05,tn_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,vwc_20_30_sd30d__missing,1.03193123169174e-05,vwc_20_30_sd30d,climate_flux
frac_aromatic,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d__missing,1.02526029238221e-05,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,vwc_40_50_mean7d__missing,9.97062014683792e-06,vwc_40_50_mean7d,climate_flux
frac_aromatic,rootmortality_g_m2_day_10_20_minirhizotron_last365d__missing,9.91654970605049e-06,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_aromatic,temp_20_30_mean30d__missing,9.33807865106706e-06,temp_20_30_mean30d,climate_flux
frac_aromatic,vwc_40_50_mean90d__missing,8.7795996569684e-06,vwc_40_50_mean90d,climate_flux
frac_aromatic,flux_sd90d__missing,8.46421973944977e-06,flux_sd90d,climate_flux
frac_aromatic,rootstock_g_m2_0_10_minirhizotron_days_since365d,8.18851488919137e-06,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,vwc_20_30_sd30d,8.09834442617108e-06,vwc_20_30_sd30d,climate_flux
frac_aromatic,vwc_40_50_sd90d__missing,7.36754422364316e-06,vwc_40_50_sd90d,climate_flux
frac_aromatic,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,7.01028878283494e-06,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_20_30_minirhizotron_last365d__missing,6.99277136238186e-06,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_aromatic,tdn_mg_l_10cm_pwchemistry_days_since365d,6.86926570919266e-06,tdn_mg_l_10cm_pwchemistry_days_since365d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_10_20_minirhizotron_mean180d__missing,6.69681679290179e-06,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_aromatic,temp_40_50_mean30d__missing,6.53705182193787e-06,temp_40_50_mean30d,climate_flux
frac_aromatic,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,6.48125263488963e-06,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,tn_ug_mL_lysimiter_surface_chemistry_mean180d__missing,6.13562248972044e-06,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,rootstock_g_m2_10_20_minirhizotron_last365d__missing,6.03321216327579e-06,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
frac_aromatic,flux_mean7d__missing,5.94706374879639e-06,flux_mean7d,climate_flux
frac_aromatic,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d__missing,5.61898737568622e-06,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,vwc_mean30d__missing,4.84713961076699e-06,vwc_mean30d,climate_flux
frac_aromatic,treatment,4.83743283645799e-06,treatment,experimental_structure
frac_aromatic,vwc_mean7d__missing,4.59559822220368e-06,vwc_mean7d,climate_flux
frac_aromatic,temperature_sd30d__missing,4.4007582712664e-06,temperature_sd30d,climate_flux
frac_aromatic,vwc_20_30_mean7d__missing,4.20597679610224e-06,vwc_20_30_mean7d,climate_flux
frac_aromatic,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,3.9080053339402e-06,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_aromatic,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d__missing,3.58253009085474e-06,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,tdn_mgN_L_plotmean_throughfall_days_since365d,3.40493765604921e-06,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_aromatic,flux_sd30d__missing,3.14679867808421e-06,flux_sd30d,climate_flux
frac_aromatic,temp_20_30_sd30d__missing,2.83171796789894e-06,temp_20_30_sd30d,climate_flux
frac_aromatic,temp_20_30_sd7d__missing,2.80133115904202e-06,temp_20_30_sd7d,climate_flux
frac_aromatic,tfvol_ml_plotmean_throughfall_mean180d__missing,2.26124373866821e-06,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
frac_aromatic,temp_40_50_sd7d__missing,1.87451237772573e-06,temp_40_50_sd7d,climate_flux
frac_aromatic,tdn_mgN_L_plotmean_throughfall_last365d__missing,1.72595331977043e-06,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
frac_aromatic,temperature_mean30d__missing,1.65982210045912e-06,temperature_mean30d,climate_flux
frac_aromatic,tdn_mgN_L_plotmean_throughfall_days_since365d__missing,1.55685674500128e-06,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_aromatic,vwc_40_50_sd7d,1.54161698780575e-06,vwc_40_50_sd7d,climate_flux
frac_aromatic,nh4_ugN_mL_lysimiter_surface_chemistry_last365d__missing,1.02150380902222e-06,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,tfvol_ml_plotmean_throughfall_days_since365d,9.03140699582528e-07,tfvol_ml_plotmean_throughfall_days_since365d,bgc_sparse
frac_aromatic,npoc_mgC_L_plotmean_throughfall_days_since365d__missing,7.45092343665377e-07,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,5.90711733759131e-07,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,npoc_mgC_L_plotmean_throughfall_last365d,5.66623159080848e-07,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
frac_aromatic,rootstock_g_m2_0_10_minirhizotron_last365d__missing,5.25581106097128e-07,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
frac_aromatic,tdn_mgN_L_plotmean_throughfall_mean180d__missing,2.54508742384418e-07,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
frac_aromatic,npoc_mg_l_10cm_pwchemistry_mean180d__missing,2.12881778455687e-07,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
frac_aromatic,tfvol_ml_plotmean_throughfall_last365d__missing,1.95000721671557e-07,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
frac_aromatic,tdn_mg_l_10cm_pwchemistry_mean180d__missing,5.91493504493723e-08,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
frac_aromatic,tfvol_ml_plotmean_throughfall_last365d,5.74269820234896e-08,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
frac_aromatic,temp_40_50_sd30d__missing,2.72553741931247e-08,temp_40_50_sd30d,climate_flux
frac_aromatic,npoc_mg_l_30cm_pwchemistry_mean180d__missing,0,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_aromatic,tdn_mg_l_30cm_pwchemistry_mean180d__missing,0,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_aromatic,temperature_mean7d__missing,-2.69679718817084e-07,temperature_mean7d,climate_flux
frac_aromatic,rootstock_g_m2_20_30_minirhizotron_last365d,-4.29113348527466e-07,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
frac_aromatic,npoc_mgC_L_plotmean_throughfall_last365d__missing,-5.58088615865593e-07,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
frac_aromatic,vwc_sd30d__missing,-5.71226810449854e-07,vwc_sd30d,climate_flux
frac_aromatic,npoc_mgC_L_plotmean_throughfall_days_since365d,-9.2189255382813e-07,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_aromatic,tdn_mgN_L_plotmean_throughfall_last365d,-9.22150554695911e-07,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
frac_aromatic,tn_ug_mL_lysimiter_surface_chemistry_days_since365d__missing,-1.10431597819405e-06,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,npoc_mgC_L_plotmean_throughfall_mean180d,-1.21625251805946e-06,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
frac_aromatic,tdn_mgN_L_plotmean_throughfall_mean180d,-2.16073692035645e-06,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
frac_aromatic,tfvol_ml_plotmean_throughfall_mean180d,-2.55351992428077e-06,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
frac_aromatic,temperature_sd90d__missing,-2.72037737487207e-06,temperature_sd90d,climate_flux
frac_aromatic,npoc_mgC_L_plotmean_throughfall_mean180d__missing,-3.39895313165228e-06,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
frac_aromatic,vwc_20_30_mean90d,-5.06083143494229e-06,vwc_20_30_mean90d,climate_flux
frac_aromatic,no3_ugN_mL_lysimiter_surface_chemistry_last365d__missing,-5.09681613925261e-06,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,flux_mean30d__missing,-5.28326826437287e-06,flux_mean30d,climate_flux
frac_aromatic,temp_20_30_mean90d__missing,-5.63185087501061e-06,temp_20_30_mean90d,climate_flux
frac_aromatic,rootstock_g_m2_20_30_minirhizotron_mean180d__missing,-5.98807158592529e-06,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
frac_aromatic,rootstock_g_m2_10_20_minirhizotron_mean180d__missing,-6.51320506690012e-06,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
frac_aromatic,temperature_mean7d,-6.68512324147219e-06,temperature_mean7d,climate_flux
frac_aromatic,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,-6.84863324240581e-06,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_aromatic,vwc_40_50_mean30d__missing,-6.88728352344969e-06,vwc_40_50_mean30d,climate_flux
frac_aromatic,vwc_20_30_sd7d,-7.35068848987419e-06,vwc_20_30_sd7d,climate_flux
frac_aromatic,flux_sd7d__missing,-7.88422713992998e-06,flux_sd7d,climate_flux
frac_aromatic,rootstock_g_m2_20_30_minirhizotron_last365d__missing,-9.36179630577261e-06,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
frac_aromatic,vwc_sd7d__missing,-1.16293944622519e-05,vwc_sd7d,climate_flux
frac_aromatic,po4_ugP_mL_lysimiter_surface_chemistry_last365d__missing,-1.29326733271236e-05,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_aromatic,rootstock_g_m2_20_30_minirhizotron_days_since365d,-1.30292758014225e-05,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,-1.31830513707689e-05,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,-1.41578592949578e-05,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_20_30_minirhizotron_mean180d__missing,-1.64264543899622e-05,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_aromatic,vwc_sd7d,-1.66748681809368e-05,vwc_sd7d,climate_flux
frac_aromatic,doy_sin,-1.6698659995261e-05,doy_sin,calendar_time
frac_aromatic,rootstock_g_m2_0_10_minirhizotron_days_since365d__missing,-1.75265834310203e-05,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,temp_40_50_sd30d,-1.75890190314469e-05,temp_40_50_sd30d,climate_flux
frac_aromatic,temp_40_50_sd90d__missing,-1.78494397451128e-05,temp_40_50_sd90d,climate_flux
frac_aromatic,vwc_20_30_mean30d__missing,-1.86403670090003e-05,vwc_20_30_mean30d,climate_flux
frac_aromatic,temp_20_30_sd90d,-1.90537703516909e-05,temp_20_30_sd90d,climate_flux
frac_aromatic,temperature_mean30d,-2.07529794060104e-05,temperature_mean30d,climate_flux
frac_aromatic,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d__missing,-2.19984484977522e-05,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,temp_40_50_mean90d,-2.23353841805134e-05,temp_40_50_mean90d,climate_flux
frac_aromatic,temperature_mean90d__missing,-2.33163517042103e-05,temperature_mean90d,climate_flux
frac_aromatic,temp_20_30_mean7d,-2.45851251596836e-05,temp_20_30_mean7d,climate_flux
frac_aromatic,npoc_mg_l_10cm_pwchemistry_days_since365d,-2.60313656581943e-05,npoc_mg_l_10cm_pwchemistry_days_since365d,bgc_sparse
frac_aromatic,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,-2.61166777182631e-05,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_aromatic,temp_20_30_mean7d__missing,-2.67702845691551e-05,temp_20_30_mean7d,climate_flux
frac_aromatic,flux_sd7d,-3.29690516498971e-05,flux_sd7d,climate_flux
frac_aromatic,temp_40_50_sd90d,-3.41910175847098e-05,temp_40_50_sd90d,climate_flux
frac_aromatic,rootmortality_g_m2_day_0_10_minirhizotron_last365d,-3.54821813246042e-05,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_aromatic,temp_20_30_sd30d,-3.65194691059807e-05,temp_20_30_sd30d,climate_flux
frac_aromatic,temp_20_30_sd7d,-3.80018364012265e-05,temp_20_30_sd7d,climate_flux
frac_aromatic,npoc_mg_l_30cm_pwchemistry_days_since365d,-4.04563399333266e-05,npoc_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
frac_aromatic,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,-4.1062864453711e-05,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
frac_aromatic,temperature_sd30d,-4.24309532668112e-05,temperature_sd30d,climate_flux
frac_aromatic,temperature_sd7d,-4.48271746902162e-05,temperature_sd7d,climate_flux
frac_aromatic,tdn_mg_l_30cm_pwchemistry_days_since365d,-5.16045551747568e-05,tdn_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
frac_aromatic,vwc_sd30d,-5.67704927450619e-05,vwc_sd30d,climate_flux
frac_aromatic,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,-5.85353974502259e-05,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_aromatic,flux_sd30d,-6.34850151735684e-05,flux_sd30d,climate_flux
frac_aromatic,doy_cos,-6.94158422473215e-05,doy_cos,calendar_time
